,Original.ID,Sample.ID,Density,ASVOTU,Norm,Depth,Location,Season,Pielou,Shannon,Chao1,Euclidean,Aitchinson
1920,26,sample-188,Medium,ASV,CLR,none,Fill,Fall,0.991313026,3.605986542,38,43.57639377,NA
1921,28,sample-193,Medium,ASV,CLR,none,Fill,Winter,0.976944266,3.740369258,46,39.18761119,NA
1922,1,sample-2,Medium,ASV,CLR,none,Fill,Spring,0.975348574,2.969470619,21,38.35144113,NA
1923,32,sample-203,Medium,ASV,CLR,none,Fill,Winter,0.979797405,3.685214114,43,30.04376063,NA
1924,33,sample-204,Medium,ASV,CLR,none,Fill,Fall,0.983267442,3.376527815,31,34.26014572,NA
1925,38,sample-215,Medium,ASV,CLR,none,Fill,Winter,0.968070868,2.798084696,18,25.62121436,NA
1926,4,sample-219,Medium,ASV,CLR,none,Fill,Fall,0.984837334,3.413186108,32,40.48640025,NA
1927,4,sample-220,Medium,ASV,CLR,none,Fill,Spring,0.978528442,4.198336592,73,47.79272169,NA
1928,40,sample-222,Medium,ASV,CLR,none,Fill,Fall,0.987193487,3.956013219,55,51.00267142,NA
1929,40,sample-224,Medium,ASV,CLR,none,Fill,Winter,0.979308953,3.112296568,24,24.32581949,NA
1930,42,sample-230,Medium,ASV,CLR,none,Fill,Winter,0.983534573,3.9764807,57,40.81042967,NA
1931,43,sample-232,Medium,ASV,CLR,none,Fill,Spring,0.973537027,3.433042542,34,36.16308918,NA
1932,18,sample-24,Medium,ASV,CLR,none,Fill,Winter,0.978711498,3.02523879,22,30.27672655,NA
1933,47,sample-244,Medium,ASV,CLR,none,Fill,Winter,0.962276351,2.114337249,9,20.91809812,NA
1934,50,sample-253,Medium,ASV,CLR,none,Fill,Winter,0.968539746,3.155595994,26,24.99909941,NA
1935,52,sample-258,Medium,ASV,CLR,none,Fill,Spring,0.98793535,4.23869655,73,52.04793648,NA
1936,52,sample-259,Medium,ASV,CLR,none,Fill,Winter,0.989459549,4.711978472,117,64.03477039,NA
1937,6,sample-261,Medium,ASV,CLR,none,Fill,Spring,0.972807885,3.401430126,33,37.24068594,NA
1938,19,sample-27,Medium,ASV,CLR,none,Fill,Winter,0.986251207,3.58757374,38,37.54791165,NA
1939,10,sample-285,Medium,ASV,CLR,none,Fill,Fall,0.976220553,3.818997262,50,42.44304555,NA
1940,12,sample-291,Medium,ASV,CLR,none,Fill,Fall,0.982472723,4.29286333,79,51.92222531,NA
1941,12,sample-292,Medium,ASV,CLR,none,Fill,Spring,0.980926611,3.930899762,55,43.09699044,NA
1942,13,sample-294,Medium,ASV,CLR,none,Fill,Fall,0.975561919,3.713634963,45,36.76444506,NA
1943,16,sample-303,Medium,ASV,CLR,none,Fill,Spring,0.986811177,3.450392741,33,36.86836194,NA
1944,20,sample-311,Medium,ASV,CLR,none,Fill,Fall,0.975349103,4.07148488,65,46.14866334,NA
1945,21,sample-314,Medium,ASV,CLR,none,Fill,Fall,0.951677953,1.97895867,8,28.84492883,NA
1946,21,sample-316,Medium,ASV,CLR,none,Fill,Winter,0.984534978,3.631830854,40,45.94573753,NA
1947,23,sample-318,Medium,ASV,CLR,none,Fill,Fall,0.971810459,3.305319187,30,35.33905472,NA
1948,20,sample-32,Medium,ASV,CLR,none,Fill,Spring,0.973861037,3.245104139,28,32.19044034,NA
1949,24,sample-321,Medium,ASV,CLR,none,Fill,Spring,0.973376368,2.915975001,20,31.50949474,NA
1950,26,sample-328,Medium,ASV,CLR,none,Fill,Winter,0.971928914,2.021069359,8,25.96651343,NA
1951,27,sample-330,Medium,ASV,CLR,none,Fill,Spring,0.969821617,2.997759789,22,29.07636107,NA
1952,27,sample-331,Medium,ASV,CLR,none,Fill,Winter,0.98667073,3.898576522,52,48.69438841,NA
1953,28,sample-333,Medium,ASV,CLR,none,Fill,Spring,0.964701787,2.937056236,21,27.3643194,NA
1954,29,sample-337,Medium,ASV,CLR,none,Fill,Winter,0.978944075,3.682004567,43,37.24285763,NA
1955,30,sample-339,Medium,ASV,CLR,none,Fill,Winter,0.967880906,3.189977573,27,30.16628154,NA
1956,36,sample-349,Medium,ASV,CLR,none,Fill,Fall,0.977224389,2.646372704,15,27.98332241,NA
1957,36,sample-351,Medium,ASV,CLR,none,Fill,Winter,0.936507835,1.677996782,6,24.51618477,NA
1958,39,sample-356,Medium,ASV,CLR,none,Fill,Spring,0.978769905,3.922257122,55,37.99851465,NA
1959,22,sample-36,Medium,ASV,CLR,none,Fill,Fall,0.968461677,2.799214278,18,32.45117346,NA
1960,40,sample-361,Medium,ASV,CLR,none,Fill,Fall,0.980042299,3.426725309,33,35.31876935,NA
1961,42,sample-367,Medium,ASV,CLR,none,Fill,Fall,0.978018246,3.901299181,54,38.94068454,NA
1962,42,sample-368,Medium,ASV,CLR,none,Fill,Spring,0.987477317,3.901763547,52,38.35807251,NA
1963,44,sample-374,Medium,ASV,CLR,none,Fill,Spring,0.987222613,4.00856116,58,47.01237534,NA
1964,48,sample-384,Medium,ASV,CLR,none,Fill,Fall,0.986774343,4.372216335,84,54.10237336,NA
1965,48,sample-386,Medium,ASV,CLR,none,Fill,Winter,0.985807833,4.842933666,136,62.65897107,NA
1966,49,sample-388,Medium,ASV,CLR,none,Fill,Spring,0.986552531,4.162766007,68,44.13708812,NA
1967,23,sample-39,Medium,ASV,CLR,none,Fill,Spring,0.97285623,3.007139907,22,29.26555596,NA
1968,6,sample-399,Medium,ASV,CLR,none,Fill,Fall,0.977422569,3.968768641,58,43.52603174,NA
1969,10,sample-4,Medium,ASV,CLR,none,Fill,Fall,0.948660217,2.841932028,20,30.6169683,NA
1970,E5,sample-415,Medium,ASV,CLR,none,Fill,Spring,0.986833235,4.163950438,68,45.56822918,NA
1971,E6,sample-416,Medium,ASV,CLR,none,Fill,Spring,0.971321028,3.303654536,30,26.4040314,NA
1972,28A,sample-442,Medium,ASV,CLR,none,Fill,Summer,0.990585897,4.179784827,68,44.30767275,NA
1973,13,sample-460,Medium,ASV,CLR,none,Fill,Summer,0.988860602,4.065081203,61,36.35707408,NA
1974,15,sample-462,Medium,ASV,CLR,none,Fill,Summer,0.986546956,4.005817694,58,36.25831118,NA
1975,2,sample-464,Medium,ASV,CLR,none,Fill,Summer,0.988802125,4.438373183,89,56.54054763,NA
1976,24,sample-467,Medium,ASV,CLR,none,Fill,Summer,0.988828194,3.925936583,53,38.50460377,NA
1977,33,sample-472,Medium,ASV,CLR,none,Fill,Summer,0.976221212,3.671763334,43,33.94271157,NA
1978,35,sample-473,Medium,ASV,CLR,none,Fill,Summer,0.983699339,4.059859367,62,43.64278365,NA
1979,43,sample-479,Medium,ASV,CLR,none,Fill,Summer,0.983150165,3.97492652,57,40.35488919,NA
1980,5,sample-481,Medium,ASV,CLR,none,Fill,Summer,0.986959682,4.119951931,65,41.28759693,NA
1981,52,sample-483,Medium,ASV,CLR,none,Fill,Summer,0.987869203,4.23841275,73,48.79313644,NA
1982,7,sample-484,Medium,ASV,CLR,none,Fill,Summer,0.986045289,4.333125885,81,44.31587165,NA
1983,41,sample-502,Medium,ASV,CLR,none,Fill,Summer,0.97266884,2.634036049,15,34.81765829,NA
1984,44,sample-505,Medium,ASV,CLR,none,Fill,Summer,0.975536833,3.977787964,59,47.59233294,NA
1985,29,sample-52,Medium,ASV,CLR,none,Fill,Spring,0.971568684,2.910559662,20,28.9209512,NA
1986,3,sample-56,Medium,ASV,CLR,none,Fill,Winter,0.980422691,3.980950462,58,47.99998863,NA
1987,31,sample-60,Medium,ASV,CLR,none,Fill,Fall,0.97934173,4.025950323,61,43.15920274,NA
1988,31,sample-61,Medium,ASV,CLR,none,Fill,Spring,0.973898469,2.700219913,16,21.52994414,NA
1989,31,sample-62,Medium,ASV,CLR,none,Fill,Winter,0.990477598,4.276375256,75,43.83199967,NA
1990,32,sample-64,Medium,ASV,CLR,none,Fill,Spring,0.97552218,3.284871769,29,24.23469207,NA
1991,33,sample-67,Medium,ASV,CLR,none,Fill,Spring,0.98599075,3.968959533,56,48.39103493,NA
1992,33,sample-68,Medium,ASV,CLR,none,Fill,Winter,0.98274482,3.804402743,48,34.84914189,NA
1993,8,sample-79,Medium,ASV,CLR,none,Fill,Fall,0.973103911,2.635214242,15,24.2470281,NA
1994,8,sample-81,Medium,ASV,CLR,none,Fill,Winter,0.976875183,3.651236693,42,39.87112039,NA
1995,E1,sample-83,Medium,ASV,CLR,none,Fill,Spring,0.968928629,3.444878522,35,30.76335933,NA
1996,E2,sample-85,Medium,ASV,CLR,none,Fill,Spring,0.961069774,3.054331475,24,25.51019428,NA
1997,E5,sample-88,Medium,ASV,CLR,none,Fill,Spring,0.986144469,3.448061591,33,32.88286543,NA
1998,12,sample-9,Medium,ASV,CLR,none,Fill,Winter,0.987219422,4.025424159,59,48.29146424,NA
1999,E10,sample-97,Medium,ASV,CLR,none,Fill,Winter,0.98640345,4.232123995,73,51.28624053,NA
2000,E11,sample-99,Medium,ASV,CLR,none,Fill,Winter,0.970943769,2.629364469,15,21.65084494,NA
2001,1,sample-1,Medium,OTU,Rarefaction,ten,Fill,Fall,0.617320306,2.292463445,41.6,4295.527396,21.9343964
2002,E2,sample-108,Medium,OTU,Rarefaction,ten,Fill,Winter,0.109407378,0.3430462,24.2,3282.990086,7.66492595
2003,E2,sample-110,Medium,OTU,Rarefaction,ten,Fill,Winter,0.526532262,2.027226924,49,7831.222241,22.95654079
2004,E4,sample-117,Medium,OTU,Rarefaction,ten,Fill,Fall,0.295278282,1.032442747,54,6351.943331,15.40812175
2005,E4,sample-118,Medium,OTU,Rarefaction,ten,Fill,Winter,0.499020253,2.336478312,108.1,2906.948818,26.78315378
2006,E6,sample-128,Medium,OTU,Rarefaction,ten,Fill,Fall,0.58843864,2.358069691,55,3291.168085,26.69130129
2007,E7,sample-134,Medium,OTU,Rarefaction,ten,Fill,Winter,0.675376404,2.456739859,38,2010.841125,26.65933714
2008,E7,sample-136,Medium,OTU,Rarefaction,ten,Fill,Fall,0.561599549,2.229714147,53.85714286,4002.802363,21.5492728
2009,E8,sample-139,Medium,OTU,Rarefaction,ten,Fill,Winter,0.494288123,2.039993511,62.75,5290.813235,23.38980985
2010,E8,sample-140,Medium,OTU,Rarefaction,ten,Fill,Fall,0.380958241,1.512515424,62,6829.022405,22.80208037
2011,1,sample-152,Medium,OTU,Rarefaction,ten,Fill,Winter,0.235640099,0.801458488,30,10431.71879,21.86061596
2012,15,sample-169,Medium,OTU,Rarefaction,ten,Fill,Winter,0.474176006,1.699218698,36,6035.834227,16.49260854
2013,17,sample-170,Medium,OTU,Rarefaction,ten,Fill,Fall,0.306357535,0.885487167,18.33333333,7415.500128,15.01022855
2014,17,sample-171,Medium,OTU,Rarefaction,ten,Fill,Spring,0.248528262,0.516799993,8,9606.754206,10.52646767
2015,17,sample-172,Medium,OTU,Rarefaction,ten,Fill,Winter,0.434399729,1.415316253,26,5763.294963,14.56706783
2016,21,sample-177,Medium,OTU,Rarefaction,ten,Fill,Fall,0.363158991,1.006890523,16.5,7736.135552,18.58152237
2017,22,sample-181,Medium,OTU,Rarefaction,ten,Fill,Winter,0.363828596,1.089933067,20,1806.473818,14.08674303
2018,23,sample-184,Medium,OTU,Rarefaction,ten,Fill,Winter,0.380160884,1.266773814,28,1810.13476,12.2696476
2019,24,sample-185,Medium,OTU,Rarefaction,ten,Fill,Spring,0.230415811,0.608080535,14,2442.438922,10.93005211
2020,26,sample-188,Medium,OTU,Rarefaction,ten,Fill,Fall,0.459701143,1.399570443,21,6142.981621,18.06096313
2021,28,sample-193,Medium,OTU,Rarefaction,ten,Fill,Winter,0.405276907,1.429152487,35.5,2277.113908,16.12627173
2022,1,sample-2,Medium,OTU,Rarefaction,ten,Fill,Spring,0.319756205,0.736265872,10,10002.25089,15.47990926
2023,32,sample-203,Medium,OTU,Rarefaction,ten,Fill,Winter,0.115454498,0.413733379,38.5,3257.666254,9.589368966
2024,33,sample-204,Medium,OTU,Rarefaction,ten,Fill,Fall,0.18746021,0.610763463,31,8926.327568,16.33709986
2025,38,sample-215,Medium,OTU,Rarefaction,ten,Fill,Winter,0.143959364,0.35772558,12,3277.812187,8.476852214
2026,4,sample-219,Medium,OTU,Rarefaction,ten,Fill,Fall,0.582884506,1.616099008,16,5046.321447,17.79089968
2027,4,sample-220,Medium,OTU,Rarefaction,ten,Fill,Spring,0.465442196,1.750621243,45,3814.919064,19.16904002
2028,40,sample-222,Medium,OTU,Rarefaction,ten,Fill,Fall,0.484153616,1.69284678,33,6213.085581,21.617209
2029,40,sample-224,Medium,OTU,Rarefaction,ten,Fill,Winter,0.115510681,0.346039075,20.6,3295.077902,7.880015262
2030,42,sample-230,Medium,OTU,Rarefaction,ten,Fill,Winter,0.301548436,1.096908419,38.33333333,1902.898928,15.5687784
2031,43,sample-232,Medium,OTU,Rarefaction,ten,Fill,Spring,0.383791844,1.039327579,15,6311.556823,11.27826116
2032,18,sample-24,Medium,OTU,Rarefaction,ten,Fill,Winter,0.118198937,0.303174286,13,3445.580703,9.716811904
2033,47,sample-244,Medium,OTU,Rarefaction,ten,Fill,Winter,0.26703577,0.586737557,9,2682.548483,9.777248954
2034,50,sample-253,Medium,OTU,Rarefaction,ten,Fill,Winter,0.073087453,0.21124991,19.5,3616.986537,6.551721553
2035,52,sample-258,Medium,OTU,Rarefaction,ten,Fill,Spring,0.528538524,2.274864212,77,5346.822927,23.54399747
2036,52,sample-259,Medium,OTU,Rarefaction,ten,Fill,Winter,0.649452409,3.052738298,113.2727273,5398.527163,28.43058701
2037,6,sample-261,Medium,OTU,Rarefaction,ten,Fill,Spring,0.359954536,1.172766627,26,8101.054712,16.97381351
2038,19,sample-27,Medium,OTU,Rarefaction,ten,Fill,Winter,0.284443772,0.90397762,24,2152.287179,14.36731435
2039,10,sample-285,Medium,OTU,Rarefaction,ten,Fill,Fall,0.302224569,1.083027468,38,6718.885591,16.62085435
2040,12,sample-291,Medium,OTU,Rarefaction,ten,Fill,Fall,0.587272125,2.363976843,57,2254.336612,21.78829486
2041,12,sample-292,Medium,OTU,Rarefaction,ten,Fill,Spring,0.321604128,1.169862725,38.16666667,1397.316195,16.53494641
2042,13,sample-294,Medium,OTU,Rarefaction,ten,Fill,Fall,0.213961114,0.727723982,31.2,7799.886823,13.81740531
2043,16,sample-303,Medium,OTU,Rarefaction,ten,Fill,Spring,0.490817338,1.685460457,31,5386.508899,17.45715494
2044,20,sample-311,Medium,OTU,Rarefaction,ten,Fill,Fall,0.532610159,1.923211564,37.5,4727.705735,20.5022812
2045,21,sample-314,Medium,OTU,Rarefaction,ten,Fill,Fall,0.229954909,0.370098148,5,9259.09038,14.95335932
2046,21,sample-316,Medium,OTU,Rarefaction,ten,Fill,Winter,0.518209369,1.995182558,52.25,7719.779403,24.48627431
2047,23,sample-318,Medium,OTU,Rarefaction,ten,Fill,Fall,0.413935196,1.297891413,23.33333333,5475.792365,15.28765716
2048,20,sample-32,Medium,OTU,Rarefaction,ten,Fill,Spring,0.129229417,0.387136736,21,2866.894753,11.6282367
2049,24,sample-321,Medium,OTU,Rarefaction,ten,Fill,Spring,0.582687515,1.615552833,16,5639.215358,14.93386498
2050,26,sample-328,Medium,OTU,Rarefaction,ten,Fill,Winter,0.290686707,0.565650213,7,9574.326687,13.22239524
2051,27,sample-330,Medium,OTU,Rarefaction,ten,Fill,Spring,0.26615398,0.783674152,20,6080.626605,10.87289567
2052,27,sample-331,Medium,OTU,Rarefaction,ten,Fill,Winter,0.311969075,1.287538298,62.6,9330.871154,23.96902047
2053,28,sample-333,Medium,OTU,Rarefaction,ten,Fill,Spring,0.257026974,0.69604195,15,7778.715432,10.37112585
2054,29,sample-337,Medium,OTU,Rarefaction,ten,Fill,Winter,0.195504251,0.721191616,45,9325.722169,16.08938076
2055,30,sample-339,Medium,OTU,Rarefaction,ten,Fill,Winter,0.165047197,0.502489895,21.5,9489.721611,12.02132106
2056,36,sample-349,Medium,OTU,Rarefaction,ten,Fill,Fall,0.298046261,0.786561171,14,6870.201566,13.99243269
2057,36,sample-351,Medium,OTU,Rarefaction,ten,Fill,Winter,0.258669244,0.358591714,4,9981.130953,11.74728014
2058,39,sample-356,Medium,OTU,Rarefaction,ten,Fill,Spring,0.358181883,1.34719374,43.6,3523.548731,16.46594575
2059,22,sample-36,Medium,OTU,Rarefaction,ten,Fill,Fall,0.628035417,1.741283915,16,5067.453428,18.06244157
2060,40,sample-361,Medium,OTU,Rarefaction,ten,Fill,Fall,0.332427159,1.107715278,28.25,6733.048005,16.2162664
2061,42,sample-367,Medium,OTU,Rarefaction,ten,Fill,Fall,0.267617935,0.959013937,36.75,6186.197476,15.06942964
2062,42,sample-368,Medium,OTU,Rarefaction,ten,Fill,Spring,0.199559936,0.731100127,39.6,2132.2532,12.9429264
2063,44,sample-374,Medium,OTU,Rarefaction,ten,Fill,Spring,0.502272686,1.933823977,47,5570.860367,19.57260697
2064,48,sample-384,Medium,OTU,Rarefaction,ten,Fill,Fall,0.413322965,1.8264083,83.375,4614.33331,23.78290295
2065,48,sample-386,Medium,OTU,Rarefaction,ten,Fill,Winter,0.53057743,2.625700303,143.7692308,1717.285806,27.91471404
2066,49,sample-388,Medium,OTU,Rarefaction,ten,Fill,Spring,0.310988305,1.325643591,74.6,966.2167437,18.27269935
2067,23,sample-39,Medium,OTU,Rarefaction,ten,Fill,Spring,0.437578169,1.087340902,12,6737.640138,12.47905106
2068,6,sample-399,Medium,OTU,Rarefaction,ten,Fill,Fall,0.40909445,1.519201723,42.42857143,5342.794135,19.01963426
2069,10,sample-4,Medium,OTU,Rarefaction,ten,Fill,Fall,0.339238456,0.961134921,18.5,5515.980026,13.91073812
2070,E5,sample-415,Medium,OTU,Rarefaction,ten,Fill,Spring,0.366340248,1.517797001,118,8978.91749,20.39167389
2071,E6,sample-416,Medium,OTU,Rarefaction,ten,Fill,Spring,0.252180977,0.779502105,22.2,1829.034134,10.20812887
2072,28A,sample-442,Medium,OTU,Rarefaction,ten,Fill,Summer,0.302571523,1.258359586,64.42857143,3077.460266,16.542903
2073,13,sample-460,Medium,OTU,Rarefaction,ten,Fill,Summer,0.221352727,0.878834941,53.33333333,4006.901336,13.7044319
2074,15,sample-462,Medium,OTU,Rarefaction,ten,Fill,Summer,0.286448726,1.126266445,51.2,3405.819179,14.3686582
2075,2,sample-464,Medium,OTU,Rarefaction,ten,Fill,Summer,0.754857321,3.326444287,87,4507.669345,26.79400777
2076,24,sample-467,Medium,OTU,Rarefaction,ten,Fill,Summer,0.233229011,0.887824128,47,4006.337681,16.56561525
2077,33,sample-472,Medium,OTU,Rarefaction,ten,Fill,Summer,0.213757372,0.75378556,36,9058.095596,15.76241961
2078,35,sample-473,Medium,OTU,Rarefaction,ten,Fill,Summer,0.514345242,2.105906643,60,3871.195906,21.20843478
2079,43,sample-479,Medium,OTU,Rarefaction,ten,Fill,Summer,0.459832074,1.740091769,44.5,3697.701952,16.72283968
2080,5,sample-481,Medium,OTU,Rarefaction,ten,Fill,Summer,0.536334926,2.168429601,57.5,1428.184585,19.29729219
2081,52,sample-483,Medium,OTU,Rarefaction,ten,Fill,Summer,0.569029733,2.348462179,62.2,4535.175244,21.38650378
2082,7,sample-484,Medium,OTU,Rarefaction,ten,Fill,Summer,0.519293081,2.143192332,62.2,1091.857935,17.48940936
2083,41,sample-502,Medium,OTU,Rarefaction,ten,Fill,Summer,0.373781164,0.958729756,13,7688.609931,16.43251077
2084,44,sample-505,Medium,OTU,Rarefaction,ten,Fill,Summer,0.351161819,1.248502491,36,7692.500938,20.62146882
2085,29,sample-52,Medium,OTU,Rarefaction,ten,Fill,Spring,0.271380288,0.850911325,23,2048.529682,16.17210725
2086,3,sample-56,Medium,OTU,Rarefaction,ten,Fill,Winter,0.550243126,2.20500754,55.75,6301.862144,23.10321844
2087,31,sample-60,Medium,OTU,Rarefaction,ten,Fill,Fall,0.180598011,0.68341712,46.5,7231.320124,16.26025159
2088,31,sample-61,Medium,OTU,Rarefaction,ten,Fill,Spring,0.078591736,0.188454752,12,3256.34323,8.413116463
2089,31,sample-62,Medium,OTU,Rarefaction,ten,Fill,Winter,0.21739808,0.935695489,81.2,2332.406703,16.10917684
2090,32,sample-64,Medium,OTU,Rarefaction,ten,Fill,Spring,0.098163949,0.298862345,21,3062.957736,8.621574152
2091,33,sample-67,Medium,OTU,Rarefaction,ten,Fill,Spring,0.566439638,2.346835735,65,5463.349103,24.26076445
2092,33,sample-68,Medium,OTU,Rarefaction,ten,Fill,Winter,0.174539393,0.679275954,51,2743.045124,13.80329036
2093,8,sample-79,Medium,OTU,Rarefaction,ten,Fill,Fall,0.040752469,0.101266082,13,9901.424706,11.75794477
2094,8,sample-81,Medium,OTU,Rarefaction,ten,Fill,Winter,0.41474102,1.529929628,43,7903.945675,17.98627884
2095,E1,sample-83,Medium,OTU,Rarefaction,ten,Fill,Spring,0.137496286,0.458165743,28.5,2868.893866,13.16891645
2096,E2,sample-85,Medium,OTU,Rarefaction,ten,Fill,Spring,0.068454973,0.189797486,16,3299.284542,9.02665651
2097,E5,sample-88,Medium,OTU,Rarefaction,ten,Fill,Spring,0.197965657,0.659662055,29.5,2491.237683,14.10227027
2098,12,sample-9,Medium,OTU,Rarefaction,ten,Fill,Winter,0.381239733,1.513633028,54,1358.199401,18.95321831
2099,E10,sample-97,Medium,OTU,Rarefaction,ten,Fill,Winter,0.567115773,2.409388662,80,3229.224181,24.2415225
2100,E11,sample-99,Medium,OTU,Rarefaction,ten,Fill,Winter,0.156892633,0.453478035,19,3068.825289,9.448888412
2101,1,sample-1,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.609645514,2.307014235,44,12812.90697,26.88173044
2102,E2,sample-108,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.106000913,0.341203777,25,9835.292651,11.01746728
2103,E2,sample-110,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.506785442,2.039989638,56.25,23503.32827,28.66988589
2104,E4,sample-117,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.293013468,1.033271128,34,19047.07074,19.75501347
2105,E4,sample-118,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.495544418,2.329296805,111,8890.030621,35.59154185
2106,E6,sample-128,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.5834317,2.358844274,58.5,9850.920032,33.60643902
2107,E7,sample-134,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.674206134,2.452482901,38,5973.972656,32.86929519
2108,E7,sample-136,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.554836233,2.233410969,56,11988.50613,26.93781464
2109,E8,sample-139,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.496434031,2.056793074,63,15830.15879,30.20653196
2110,E8,sample-140,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.375648871,1.491435676,53.5,20520.05164,28.63881672
2111,1,sample-152,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.239030147,0.812988711,30,31284.7353,27.51158909
2112,15,sample-169,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.455628755,1.692010216,41.33333333,17989.01064,20.80424821
2113,17,sample-170,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.308355923,0.891263251,18,22091.04434,18.1214196
2114,17,sample-171,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.239526484,0.49808132,8,29059.60698,12.93376291
2115,17,sample-172,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.418927354,1.410652331,29,17434.76889,18.70479414
2116,21,sample-177,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.326250531,0.977359246,20,23479.62369,22.11161254
2117,22,sample-181,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.367691098,1.101504088,20,5367.895578,18.06061122
2118,23,sample-184,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.369280105,1.268103156,31,5295.821387,15.93790475
2119,24,sample-185,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.212298333,0.601486469,17,7354.799717,13.90380498
2120,26,sample-188,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.460500921,1.402005388,21,18463.6851,22.30508623
2121,28,sample-193,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.402641997,1.453907198,37,6746.681826,20.61928524
2122,1,sample-2,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.319888753,0.736571073,10,29980.09753,18.46481297
2123,32,sample-203,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.112952359,0.424836425,48,9671.369591,13.84026471
2124,33,sample-204,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.178566649,0.601286734,30,26832.12115,20.25031791
2125,38,sample-215,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.146139464,0.374840323,13,9716.474177,11.44918083
2126,4,sample-219,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.588036893,1.630384458,16,15081.47588,21.35548388
2127,4,sample-220,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.449883399,1.750865344,50.5,11375.87498,24.35740417
2128,40,sample-222,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.479141468,1.703514689,35,18620.38045,26.80122871
2129,40,sample-224,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.108328453,0.324523043,20,9967.217897,10.51022533
2130,42,sample-230,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.298202885,1.100034494,40,5699.178436,20.42506425
2131,43,sample-232,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.366643851,1.03878025,17,18868.69942,14.11623134
2132,18,sample-24,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.113846798,0.308302845,16,10265.39208,12.87561612
2133,47,sample-244,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.263497179,0.606724676,11,7852.816677,12.19208783
2134,50,sample-253,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.076806326,0.226151539,19,10727.82171,9.713290143
2135,52,sample-258,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.527703031,2.278351565,75.5,15884.81135,30.58569767
2136,52,sample-259,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.654955283,3.084531684,111,16090.72632,36.57623866
2137,6,sample-261,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.351727617,1.184370936,32,24088.47605,21.0789836
2138,19,sample-27,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.275077625,0.885440716,25,6550.147206,17.98166091
2139,10,sample-285,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.302370641,1.083550917,36,20217.4741,21.18300055
2140,12,sample-291,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.570687569,2.373422879,70,6805.386335,27.92781283
2141,12,sample-292,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.315346249,1.178660093,42,4187.597341,21.73680591
2142,13,sample-294,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.19929181,0.702774771,34.5,23624.61675,17.49957421
2143,16,sample-303,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.485963896,1.699176435,33,16034.06231,22.17508131
2144,20,sample-311,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.518131755,1.924119614,41.2,14217.18854,25.23950097
2145,21,sample-314,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.205233639,0.367729317,6,27784.88573,17.65761663
2146,21,sample-316,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.515867876,1.997028243,48,23213.79737,30.13081755
2147,23,sample-318,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.405933902,1.290079792,24,16460.17143,18.73984044
2148,20,sample-32,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.130547382,0.397454434,21,8554.66257,15.56093604
2149,24,sample-321,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.560532911,1.620148495,18,16705.44272,18.14011635
